student_id,subject_id,subjectidentifier,SubjectArea,ayidentifier,school_domain,dbsc_id,gradingPeriod,cat_id,cat_name,cw_id,assign_name,score,ispassed,gpfinalgrade,gpfinalscore,intervene_type,gp_intervene,gp_dayspresent,gp_daysabsent
1798,311831,15010,ENG,1415,1,8890,6th Six Wks,1310139,Formative Assessments,2765885,movie test 3,97,1,99,99,PH,2,32,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1674972,Essay ,90,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1674973,Plot ,85,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1674974,Vocabulary ,100,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1677780,Spider ,80,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1681016,Descriptive ,70,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1685712,Terms ,80,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1714747,Antonym ,90,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1722280,Smallpox ,80,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1722302,Black Death ,95,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1722303,Narrative ,95,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1736303,Purpose ,90,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000828,Daily Work,1736305,Main Idea ,95,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000829,Formative Assessments,1689857,Test,95,1,88,88,Other,2,28,1
2868,273535,12180,ENG,1314,3,7931,1st Six Wks,1000829,Formative Assessments,1722310,1st Six Week,80,1,88,88,Other,2,28,1
2884,311831,15010,ENG,1415,1,8885,1st Six Wks,1282679,Daily Work,2233035,Syllabus,100,1,93,93,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8885,1st Six Wks,1282679,Daily Work,2233131,GTME Present,100,1,93,93,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8885,1st Six Wks,1282679,Daily Work,2238031,Vocab A& B,100,1,93,93,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8885,1st Six Wks,1282679,Daily Work,2277946,Sen typ wkst,78,1,93,93,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8885,1st Six Wks,1282679,Daily Work,2279766,Map-Music,100,1,93,93,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8885,1st Six Wks,1282679,Daily Work,2280669,Journal 1,100,1,93,93,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8885,1st Six Wks,1282680,Formative Assessments,2243083,Test 1,90,1,93,93,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2309205,6 Wks Test,78,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2311518,Group Vocab,100,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2324401,Fig Terms,70,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2335601,Story Map,100,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2335609,Rough Draft,100,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2335615,Peer Editing,0,0,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2335617,Final Paper,90,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2367049,Story Map 2,100,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2367050,Nature RD,0,0,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2367051,Fave Poss,100,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288751,Daily Work,2367052,FP Nature,90,1,75,75,NULL,2,23,1
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293380,Daily Work,2397755,Haiku Notes,100,1,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293380,Daily Work,2397772,11 Minute,95,1,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293380,Daily Work,2397773,Free Verse S,100,1,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293380,Daily Work,2397775,Haiku Poems,100,1,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293380,Daily Work,2397786,Part Grade,100,1,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293380,Daily Work,2398301,Song,100,1,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293380,Daily Work,2403930,Fav Place,100,1,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293381,Formative Assessments,2399921,Writing Exer,100,1,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293381,Formative Assessments,2406074,11 Min Ess 2,50,0,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293382,Summative Assessments,2413448,Dict Skills,50,0,83,83,NULL,2,25,5
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299446,Daily Work,2492277,Dicussion,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299446,Daily Work,2492278,Story Draft,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299446,Daily Work,2492280,Outline,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299446,Daily Work,2492281,Story Notes,90,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299446,Daily Work,2492290,Bio Poem,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299446,Daily Work,2553961,Kernel Essay,90,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299446,Daily Work,2554232,Dict Skills,0,0,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299446,Daily Work,2558215,11Min Essay1,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299447,Formative Assessments,2492279,Writing,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299447,Formative Assessments,2496784,News Article,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299447,Formative Assessments,2509061,Comic Strip,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299447,Formative Assessments,2511291,Greeting,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299447,Formative Assessments,2567450,Read Cat 1,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8888,4th Six Wks,1299448,Summative Assessments,2492282,Ending,100,1,93,93,NULL,2,30,2
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304081,Daily Work,2600644,Kernel Ess1,80,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304081,Daily Work,2600771,Disc #1,90,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304081,Daily Work,2605236,APES 1,85,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304081,Daily Work,2613527,Drone Disc ,80,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304081,Daily Work,2653806,DISC 1,80,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304081,Daily Work,2653836,30 Day 2,80,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304081,Daily Work,2653837,Dict Skills,100,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304081,Daily Work,2657037,BA DA BING ,100,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304082,Formative Assessments,2602521,Rea Cat 3,90,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304082,Formative Assessments,2653818,30 Day 1,80,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304082,Formative Assessments,2653838,Meta Wksht,80,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8889,5th Six Wks,1304083,Summative Assessments,2613503,Peer Draft,90,1,86,86,NULL,2,33,1
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310147,Daily Work,2703866,Mental Image,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310147,Daily Work,2704526,Word Map1,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310147,Daily Work,2704545,First Line ,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310147,Daily Work,2709300,Connect Word,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310147,Daily Work,2711548,Acrostic ,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310147,Daily Work,2756676,Kite Excerpt,90,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310147,Daily Work,2760345,Adjectives T,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310147,Daily Work,2765580,Sentence Pac,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310148,Formative Assessments,2704535,Unknown,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310148,Formative Assessments,2704546,Long Line,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310148,Formative Assessments,2704551,Change Essay,100,1,99,99,NULL,2,33,0
2884,311831,15010,ENG,1415,1,8890,6th Six Wks,1310148,Formative Assessments,2756575,Kite Runner,100,1,99,99,NULL,2,33,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282691,Daily Work,2230849,INTRO,100,1,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282691,Daily Work,2232310,SC,100,1,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282691,Daily Work,2232350,MB,100,1,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282691,Daily Work,2240944,Sentence,95,1,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282691,Daily Work,2248581,3E,50,0,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282691,Daily Work,2254674,Vocab ,50,0,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282691,Daily Work,2278736,Vocab 2,50,0,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282691,Daily Work,2287295,Compound Ex,70,1,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282692,Formative Assessments,2237806,Binder Test,70,1,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282692,Formative Assessments,2263361,Test #1,60,0,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8885,1st Six Wks,1282692,Formative Assessments,2284929,Vocab Test,60,0,70,70,PH,2,23,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2311885,Sub Pred 1,80,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2311890,Sub Pred 2,100,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2311892,Essay 1,100,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2320346,Journal,100,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2322914,Review,100,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2323985,Compound 1,15,0,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2324002,Compound 2,90,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2369274,Journal 2,100,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2369360,Essay #1,100,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2369373,Word Bank ,85,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2369383,CA Handout,100,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288739,Daily Work,2369498,Outlines,70,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288740,Formative Assessments,2327168,Test 2,90,1,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8886,2nd Six Wks,1288740,Formative Assessments,2374498,6Wks Test,30,0,73,73,PH,2,24,0
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2394190,Outline Work,100,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2405046,Writing Work,70,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2405052,Really Good,100,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2421175,Success,100,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2421210,Synonyms,100,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2421223,Puzzle,100,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2421272,City Outline,70,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2450620,Paragraph WS,0,0,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2450627,Support WS,0,0,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293392,Daily Work,2450670,Nouns,100,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293393,Formative Assessments,2421298,Final Draft,100,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293393,Formative Assessments,2450665,PoS Review,70,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8887,3rd Six Wks,1293394,Summative Assessments,2478932,Final ,100,1,82,82,PH,2,25,5
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2508566,Vocab Exerci,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2508584,Grab Bag ,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2508590,Synonyms,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2508607,S to S ,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2508628,Super #1,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2508777,SC Draw,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2563547,TTT #1,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2563571,TTT #2,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299434,Daily Work,2563646,11 Min Essay,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299435,Formative Assessments,2515473,Fairy Tale ,70,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8888,4th Six Wks,1299435,Formative Assessments,2563636,Kernel Essay,100,1,93,93,PH,2,32,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2606408,E Q 1-3,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2606426,Hunt-Match,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2606453,Words - Grab,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2606461,Kern - Ape,0,0,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2606467,Revise Pract,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2606474,Sh Stories,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2642742,Pg 32-42,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2642748,Short Answer,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304093,Daily Work,2642753,Kernel 2,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304094,Formative Assessments,2621747,Survival ,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8889,5th Six Wks,1304094,Formative Assessments,2668861,Life Essay 2,100,1,94,94,PH,2,34,0
2977,311831,15010,ENG,1415,1,8890,6th Six Wks,1310135,Daily Work,2742168,questions fo,100,1,98,98,PH,2,33,0
2977,311831,15010,ENG,1415,1,8890,6th Six Wks,1310135,Daily Work,2742173,video lesson,100,1,98,98,PH,2,33,0
2977,311831,15010,ENG,1415,1,8890,6th Six Wks,1310135,Daily Work,2742180,oral review ,100,1,98,98,PH,2,33,0
2977,311831,15010,ENG,1415,1,8890,6th Six Wks,1310135,Daily Work,2743889,P4,100,1,98,98,PH,2,33,0
2977,311831,15010,ENG,1415,1,8890,6th Six Wks,1310135,Daily Work,2765868,vocab 4,100,1,98,98,PH,2,33,0
2977,311831,15010,ENG,1415,1,8890,6th Six Wks,1310136,Formative Assessments,2742963,exam ,95,1,98,98,PH,2,33,0
2977,311831,15010,ENG,1415,1,8890,6th Six Wks,1310136,Formative Assessments,2765886,movie test 3,96,1,98,98,PH,2,33,0
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2801635,form1,100,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2801637,form2,85,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2801639,interlopers,100,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2801644,terms,70,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2801646,journal1,75,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2812513,homonyms,80,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2858849,fiction,70,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2858855,comprehen,100,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2858859,nouns,90,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574874,Daily Work,2858860,capitalizati,90,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574875,Formative Assessments,2858853,spelling 3,70,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574876,Summative Assessments,2858858,test4,100,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11649,1st Six Wks,1574876,Summative Assessments,2858867,exam,75,1,79,79,PH,2,31,4
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574877,Daily Work,2895453,Acrostic ,85,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574877,Daily Work,2895455,Spellin5,90,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574877,Daily Work,2895456,comprehensio,100,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574877,Daily Work,2910222,adj,100,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574877,Daily Work,2950371,BIO,95,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574877,Daily Work,2954065,sensespoem,85,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574877,Daily Work,2954067,questions,95,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574877,Daily Work,2954068,ADJ2,80,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574878,Formative Assessments,2895457,acrosticpoem,85,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574879,Summative Assessments,2910224,spelling,70,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11650,2nd Six Wks,1574879,Summative Assessments,2954057,six,80,1,87,87,PH,2,26,3
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,2993288,facts and op,76,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,2993292,vocabulary,100,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,2993298,part of,80,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,2993315,word scrambe,70,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,2995678,authors pur,60,0,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,3032414,Journals,80,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,3032428,Billy Goat,85,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,3032438,CEgua,80,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,3032485,adjectives,100,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574880,Daily Work,3032492,adectivecoll,90,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574882,Summative Assessments,2993295,spelling tes,70,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11651,3rd Six Wks,1574882,Summative Assessments,3032494,semester,75,1,80,80,PH,2,27,2
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574883,Daily Work,3086735,verbs,80,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574883,Daily Work,3086738,dictionary,85,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574883,Daily Work,3086740,journal,80,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574883,Daily Work,3086744,nounverb,70,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574883,Daily Work,3086756,subjects,100,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574883,Daily Work,3126465,essay 1,85,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574883,Daily Work,3126466,fragments,85,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574883,Daily Work,3126505,essay2,70,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574885,Summative Assessments,3086748,verbquiz,90,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574885,Summative Assessments,3126469,spelling1,70,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574885,Summative Assessments,3137494,compound,90,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11652,4th Six Wks,1574885,Summative Assessments,3137498,spell2,90,1,82,82,PH,2,25,3
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3184981,dic1,100,1,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3184982,dic2,80,1,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3184985,vobulary,100,1,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3184986,order1,100,1,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3184987,cloz1,60,0,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3184988,cloz2,55,0,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3221310,term1,100,1,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3221323,conflicts,100,1,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3221336,litconfli,65,0,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3221351,traits1,70,1,80,80,PH,2,20,8
3307,319851,11080,SPED,1516,1,11653,5th Six Wks,1574886,Daily Work,3232944,chapter1-3,75,1,80,80,PH,2,20,8
