"","student_id","subject_id","subjectidentifier","SubjectArea","ayidentifier","school_domain","dbsc_id","gradingPeriod","cat_id","cat_name","cw_id","assign_name","score","ispassed","gpfinalgrade","gpfinalscore","intervene_type","gp_intervene","gp_dayspresent","gp_daysabsent"
"1120",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",1973519,"Chapter1",80,1,88,88,"Other",2,26,3
"1121",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",1973526,"Chapter2",85,1,88,88,"Other",2,26,3
"1122",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",1973533,"chacter maps",100,1,88,88,"Other",2,26,3
"1123",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",1973540,"CHAPTER 4  5",70,1,88,88,"Other",2,26,3
"1124",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",2007375,"ques 8and9",85,1,88,88,"Other",2,26,3
"1125",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",2007395,"readsilently",100,1,88,88,"Other",2,26,3
"1126",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",2024138,"reading",100,1,88,88,"Other",2,26,3
"1127",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",2024161,"QUE 10 11",85,1,88,88,"Other",2,26,3
"1128",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",2024176,"Comperhensio",80,1,88,88,"Other",2,26,3
"1129",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134370,"Daily Work",2024210,"review6",100,1,88,88,"Other",2,26,3
"1130",4065,272376,12180,"ENG",1314,1,7919,"4th Six Wks",1134372,"Summative Assessments",2024231,"6weeks",80,1,88,88,"Other",2,26,3
"1131",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2061175,"silent readi",100,1,90,90,"Other",2,25,4
"1132",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2061355,"verbQ&A",100,1,90,90,"Other",2,25,4
"1133",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2061363,"idea",80,1,90,90,"Other",2,25,4
"1134",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2061374,"topic1",85,1,90,90,"Other",2,25,4
"1135",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2099310,"group work",100,1,90,90,"Other",2,25,4
"1136",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2099332,"essy2",85,1,90,90,"Other",2,25,4
"1137",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2101957,"Vocabulary",80,1,90,90,"Other",2,25,4
"1138",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2105482,"Critical thi",100,1,90,90,"Other",2,25,4
"1139",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2114063,"Voc.warmup",90,1,90,90,"Other",2,25,4
"1140",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2114074,"The stone",100,1,90,90,"Other",2,25,4
"1141",4065,272376,12180,"ENG",1314,1,7920,"5th Six Wks",1134373,"Daily Work",2114082,"questions",70,1,90,90,"Other",2,25,4
"1142",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134376,"Daily Work",2149357,"Diagram",90,1,79,79,"Other",2,25,5
"1143",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134376,"Daily Work",2149365,"vocabulary",76,1,79,79,"Other",2,25,5
"1144",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134376,"Daily Work",2149373,"Adjective",76,1,79,79,"Other",2,25,5
"1145",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134376,"Daily Work",2164183,"adj2",80,1,79,79,"Other",2,25,5
"1146",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134376,"Daily Work",2198928,"PRO",90,1,79,79,"Other",2,25,5
"1147",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134376,"Daily Work",2198947,"verbphrases",70,1,79,79,"Other",2,25,5
"1148",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134376,"Daily Work",2198956,"Prep",70,1,79,79,"Other",2,25,5
"1149",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134376,"Daily Work",2198963,"Pharseprep",100,1,79,79,"Other",2,25,5
"1150",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134378,"Summative Assessments",2164615,"ADJQUIZ1",60,1,79,79,"Other",2,25,5
"1151",4065,272376,12180,"ENG",1314,1,7921,"6th Six Wks",1134378,"Summative Assessments",2199002,"Test2",75,1,79,79,"Other",2,25,5
"1152",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2232576,"Boards",70,1,73,73,"Other",2,20,2
"1153",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2232585,"Pres.",90,1,73,73,"Other",2,20,2
"1154",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2236254,"Notes1",100,1,73,73,"Other",2,20,2
"1155",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2236266,"READ",55,1,73,73,"Other",2,20,2
"1156",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2236275,"lit.practice",100,1,73,73,"Other",2,20,2
"1157",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2253124,"Heroic Fishe",75,1,73,73,"Other",2,20,2
"1158",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2281479,"cornel2",100,1,73,73,"Other",2,20,2
"1159",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2281490,"Dead Men",85,1,73,73,"Other",2,20,2
"1160",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2281501,"Que3",60,1,73,73,"Other",2,20,2
"1161",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282343,"Daily Work",2290152,"review6",90,1,73,73,"Other",2,20,2
"1162",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282344,"Formative Assessments",2290163,"6week",64,1,73,73,"Other",2,20,2
"1163",4065,304012,13180,"ENG",1415,1,8885,"1st Six Wks",1282345,"Summative Assessments",2253114,"Practiceread",70,1,73,73,"Other",2,20,2
"1164",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289087,"Daily Work",2322985,"bullfight",70,1,81,81,"Other",2,21,3
"1165",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289087,"Daily Work",2322996,"Unit 1",100,1,81,81,"Other",2,21,3
"1166",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289087,"Daily Work",2323008,"4cornell",100,1,81,81,"Other",2,21,3
"1167",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289087,"Daily Work",2332447,"Cor.Notez",100,1,81,81,"Other",2,21,3
"1168",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289087,"Daily Work",2341921,"Point view",75,1,81,81,"Other",2,21,3
"1169",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289087,"Daily Work",2363452,"vocab3",100,1,81,81,"Other",2,21,3
"1170",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289087,"Daily Work",2363472,"CONTEXT",80,1,81,81,"Other",2,21,3
"1171",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289087,"Daily Work",2377708,"BULID VOCB",60,1,81,81,"Other",2,21,3
"1172",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289089,"Summative Assessments",2332436,"QUIZ!",55,1,81,81,"Other",2,21,3
"1173",4065,304012,13180,"ENG",1415,1,8886,"2nd Six Wks",1289089,"Summative Assessments",2377721," 6weeks test",70,1,81,81,"Other",2,21,3
"1174",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2405459,"fig lan",64,1,79,79,"Other",2,26,4
"1175",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2405487,"Foldable",100,1,79,79,"Other",2,26,4
"1176",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2415433,"Notes1",100,1,79,79,"Other",2,26,4
"1177",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2415476,"Notes2",80,1,79,79,"Other",2,26,4
"1178",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2422409,"Conflicts",55,1,79,79,"Other",2,26,4
"1179",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2448327,"lit.Terms",80,1,79,79,"Other",2,26,4
"1180",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2448338,"Read",90,1,79,79,"Other",2,26,4
"1181",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2454229,"Crosswordrom",100,1,79,79,"Other",2,26,4
"1182",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293044,"Daily Work",2454241,"Oral Drama",90,1,79,79,"Other",2,26,4
"1183",4065,304012,13180,"ENG",1415,1,8887,"3rd Six Wks",1293046,"Summative Assessments",2405471,"QUIZ",55,1,79,79,"Other",2,26,4
"1184",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2500258,"SENTENCE",76,1,78,78,"Other",2,28,4
"1185",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2500274,"COMPSENT",60,1,78,78,"Other",2,28,4
"1186",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2508933,"IDEA MAIN",55,1,78,78,"Other",2,28,4
"1187",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2508944,"PARAGRAPH",90,1,78,78,"Other",2,28,4
"1188",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2508955,"MAIN IDEA",60,1,78,78,"Other",2,28,4
"1189",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2508967,"Topic senten",85,1,78,78,"Other",2,28,4
"1190",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2543746,"COMP1",80,1,78,78,"Other",2,28,4
"1191",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2543759,"COMPOUND",60,1,78,78,"Other",2,28,4
"1192",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2558738,"OPEN ",90,1,78,78,"Other",2,28,4
"1193",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2558750,"OPENENDED2",90,1,78,78,"Other",2,28,4
"1194",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2566715,"Essay1",75,1,78,78,"Other",2,28,4
"1195",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2566735,"Narrative",90,1,78,78,"Other",2,28,4
"1196",4065,304012,13180,"ENG",1415,1,8888,"4th Six Wks",1299782,"Daily Work",2566747,"Dictionary",100,1,78,78,"Other",2,28,4
"1197",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2600499,"dictionary",100,1,75,75,"Other",2,30,4
"1198",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2600511,"guide words",70,1,75,75,"Other",2,30,4
"1199",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2611292,"chavez",70,1,75,75,"Other",2,30,4
"1200",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2611302,"sentences",76,1,75,75,"Other",2,30,4
"1201",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2611303,"essay",90,1,75,75,"Other",2,30,4
"1202",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2620625,"character",70,1,75,75,"Other",2,30,4
"1203",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2644655,"Eassy",55,1,75,75,"Other",2,30,4
"1204",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2644669,"review",82,1,75,75,"Other",2,30,4
"1205",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2657374,"COMPOUND SEN",70,1,75,75,"Other",2,30,4
"1206",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2657388,"puzzle",95,1,75,75,"Other",2,30,4
"1207",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2657401,"Fabel quest",60,1,75,75,"Other",2,30,4
"1208",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303745,"Daily Work",2657413,"planet",100,1,75,75,"Other",2,30,4
"1209",4065,304012,13180,"ENG",1415,1,8889,"5th Six Wks",1303747,"Summative Assessments",2675815,"quiz",60,1,75,75,"Other",2,30,4
"1210",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2701258,"Quest4",75,1,80,80,"Other",2,25,8
"1211",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2701270,"vocab.5and6",90,1,80,80,"Other",2,25,8
"1212",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2701282,"wordsearch",100,1,80,80,"Other",2,25,8
"1213",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2701294,"quest 7thru9",60,1,80,80,"Other",2,25,8
"1214",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2710137,"scramble",100,1,80,80,"Other",2,25,8
"1215",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2710170,"SIMILES1",60,1,80,80,"Other",2,25,8
"1216",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2751290,"ques 10",90,1,80,80,"Other",2,25,8
"1217",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2755055,"Questions",70,1,80,80,"Other",2,25,8
"1218",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2755115,"12ques",90,1,80,80,"Other",2,25,8
"1219",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2764729,"VENN",80,1,80,80,"Other",2,25,8
"1220",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310483,"Daily Work",2772182,"ex2",100,1,80,80,"Other",2,25,8
"1221",4065,304012,13180,"ENG",1415,1,8890,"6th Six Wks",1310485,"Summative Assessments",2764682,"semester",64,1,80,80,"Other",2,25,8
"1222",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282682,"Daily Work",2231426,"Presentation",60,1,37,37,"PhoneCall",2,23,1
"1223",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282682,"Daily Work",2231444,"TypsofSentCN",90,1,37,37,"PhoneCall",2,23,1
"1224",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282682,"Daily Work",2245094,"SATVocQuiz",52,1,37,37,"PhoneCall",2,23,1
"1225",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282682,"Daily Work",2251938,"Crnll2TypSen",0,1,37,37,"PhoneCall",2,23,1
"1226",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282682,"Daily Work",2279443,"SATVoc2Def",0,1,37,37,"PhoneCall",2,23,1
"1227",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282682,"Daily Work",2285664,"Binder",0,1,37,37,"PhoneCall",2,23,1
"1228",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282683,"Formative Assessments",2238022,"SentencTypQz",80,1,37,37,"PhoneCall",2,23,1
"1229",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282683,"Formative Assessments",2279444,"Typ2SentVoc2",0,1,37,37,"PhoneCall",2,23,1
"1230",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282684,"Summative Assessments",2231440,"IntroParagra",40,1,37,37,"PhoneCall",2,23,1
"1231",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282684,"Summative Assessments",2234254,"QuizTypsSent",70,1,37,37,"PhoneCall",2,23,1
"1232",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282684,"Summative Assessments",2274368,"SyntaxLv2",0,1,37,37,"PhoneCall",2,23,1
"1233",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282684,"Summative Assessments",2285668,"Journals",40,1,37,37,"PhoneCall",2,23,1
"1234",4520,311831,15010,"ENG",1415,1,8885,"1st Six Wks",1282684,"Summative Assessments",2290914,"FirstSxWksEx",63,1,37,37,"PhoneCall",2,23,1
"1235",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288748,"Daily Work",2312104,"CorNtesIntro",0,1,18,18,"PhoneCall",2,20,4
"1236",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288748,"Daily Work",2312105,"SAT3Define",100,1,18,18,"PhoneCall",2,20,4
"1237",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288748,"Daily Work",2314105,"IntroSent1",50,1,18,18,"PhoneCall",2,20,4
"1238",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288748,"Daily Work",2332127,"EsIntrPlan",0,1,18,18,"PhoneCall",2,20,4
"1239",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288748,"Daily Work",2342878,"MapBdyPara",0,1,18,18,"PhoneCall",2,20,4
"1240",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288748,"Daily Work",2357241,"CorNoConclus",0,1,18,18,"PhoneCall",2,20,4
"1241",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288748,"Daily Work",2366149,"Journals1tr8",0,1,18,18,"PhoneCall",2,20,4
"1242",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288748,"Daily Work",2374684,"BinderCheck",0,1,18,18,"PhoneCall",2,20,4
"1243",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288749,"Formative Assessments",2325555,"SAT3VocEx",48,1,18,18,"PhoneCall",2,20,4
"1244",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288749,"Formative Assessments",2332151,"EsIntroducti",0,1,18,18,"PhoneCall",2,20,4
"1245",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288749,"Formative Assessments",2366673,"Essay 2",0,1,18,18,"PhoneCall",2,20,4
"1246",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288750,"Summative Assessments",2317386,"Essay1Intro",50,1,18,18,"PhoneCall",2,20,4
"1247",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288750,"Summative Assessments",2332135,"EssIntPresen",0,1,18,18,"PhoneCall",2,20,4
"1248",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288750,"Summative Assessments",2334240,"TopSentCornl",0,1,18,18,"PhoneCall",2,20,4
"1249",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288750,"Summative Assessments",2357265,"Essay1",0,1,18,18,"PhoneCall",2,20,4
"1250",4520,311831,15010,"ENG",1415,1,8886,"2nd Six Wks",1288750,"Summative Assessments",2366674,"SixWksExam",70,1,18,18,"PhoneCall",2,20,4
"1251",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293383,"Daily Work",2397524,"SAT4VocDef",100,1,35,35,"PhoneCall",2,30,0
"1252",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293383,"Daily Work",2398573,"PreWritEss1",0,1,35,35,"PhoneCall",2,30,0
"1253",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293383,"Daily Work",2405602,"MapNarrEssay",0,1,35,35,"PhoneCall",2,30,0
"1254",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293383,"Daily Work",2411211,"PeerEditWS",0,1,35,35,"PhoneCall",2,30,0
"1255",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293383,"Daily Work",2419964,"MetnSimNoWS",0,1,35,35,"PhoneCall",2,30,0
"1256",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293383,"Daily Work",2447454,"FragROsTextb",0,1,35,35,"PhoneCall",2,30,0
"1257",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293383,"Daily Work",2452887,"BinderCheck",0,1,35,35,"PhoneCall",2,30,0
"1258",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293384,"Formative Assessments",2398585,"SAT4VocExam",90,1,35,35,"PhoneCall",2,30,0
"1259",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293384,"Formative Assessments",2444190,"Essay2Time",0,1,35,35,"PhoneCall",2,30,0
"1260",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293384,"Formative Assessments",2447460,"GrammEOC",78,1,35,35,"PhoneCall",2,30,0
"1261",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293385,"Summative Assessments",2397603,"Voc4TrgtSent",0,1,35,35,"PhoneCall",2,30,0
"1262",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293385,"Summative Assessments",2405606,"ExpEssay1",0,1,35,35,"PhoneCall",2,30,0
"1263",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293385,"Summative Assessments",2415129,"RevEditP50",100,1,35,35,"PhoneCall",2,30,0
"1264",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293385,"Summative Assessments",2444247,"PeerEdWS2",0,1,35,35,"PhoneCall",2,30,0
"1265",4520,311831,15010,"ENG",1415,1,8887,"3rd Six Wks",1293385,"Summative Assessments",2451785,"Journals1tr1",80,1,35,35,"PhoneCall",2,30,0
"1266",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299443,"Daily Work",2484425,"DctnarySkWS1",0,1,15,15,"PhoneCall",2,31,1
"1267",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299443,"Daily Work",2486588,"DctnrySklls2",0,1,15,15,"PhoneCall",2,31,1
"1268",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299443,"Daily Work",2497016,"SAT5DefSent",45,1,15,15,"PhoneCall",2,31,1
"1269",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299443,"Daily Work",2508622,"ScavengerHun",58,1,15,15,"PhoneCall",2,31,1
"1270",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299443,"Daily Work",2542258,"MagArticlAnW",0,1,15,15,"PhoneCall",2,31,1
"1271",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299443,"Daily Work",2563498,"Ess6Obstacle",0,1,15,15,"PhoneCall",2,31,1
"1272",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299444,"Formative Assessments",2497015,"Exam2RevEd",35,1,15,15,"PhoneCall",2,31,1
"1273",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299444,"Formative Assessments",2533060,"Ess1TeachFsh",0,1,15,15,"PhoneCall",2,31,1
"1274",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299444,"Formative Assessments",2542672,"SATVoc5Exam",0,1,15,15,"PhoneCall",2,31,1
"1275",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299445,"Summative Assessments",2489959,"DicGuideWord",96,1,15,15,"PhoneCall",2,31,1
"1276",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299445,"Summative Assessments",2492763,"ThesaurusWS",0,1,15,15,"PhoneCall",2,31,1
"1277",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299445,"Summative Assessments",2552185,"ExposEss5",0,1,15,15,"PhoneCall",2,31,1
"1278",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299445,"Summative Assessments",2553402,"CNPhrasesCla",0,1,15,15,"PhoneCall",2,31,1
"1279",4520,311831,15010,"ENG",1415,1,8888,"4th Six Wks",1299445,"Summative Assessments",2563518,"Ess6PeerEdit",0,1,15,15,"PhoneCall",2,31,1
"1280",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304084,"Daily Work",2585958,"Journs1thr12",0,1,24,24,"PhoneCall",2,33,1
"1281",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304084,"Daily Work",2586885,"DictGuidWrd3",90,1,24,24,"PhoneCall",2,33,1
"1282",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304084,"Daily Work",2592838,"MapEssPlans",0,1,24,24,"PhoneCall",2,33,1
"1283",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304084,"Daily Work",2619190,"Cat3OER",0,1,24,24,"PhoneCall",2,33,1
"1284",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304084,"Daily Work",2632526,"RevEdit1thr3",0,1,24,24,"PhoneCall",2,33,1
"1285",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304084,"Daily Work",2656018,"TehuelcheWS",0,1,24,24,"PhoneCall",2,33,1
"1286",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304085,"Formative Assessments",2586880,"Voc6DfnSent",0,1,24,24,"PhoneCall",2,33,1
"1287",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304085,"Formative Assessments",2596700,"Ess1Planning",0,1,24,24,"PhoneCall",2,33,1
"1288",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304085,"Formative Assessments",2606403,"Cat3Exercise",45,1,24,24,"PhoneCall",2,33,1
"1289",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304085,"Formative Assessments",2656019,"BinderCheck",100,1,24,24,"PhoneCall",2,33,1
"1290",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304086,"Summative Assessments",2586881,"ShrtAnw1APES",0,1,24,24,"PhoneCall",2,33,1
"1291",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304086,"Summative Assessments",2596724,"PeerEditWS",0,1,24,24,"PhoneCall",2,33,1
"1292",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304086,"Summative Assessments",2599117,"RevEdit2",50,1,24,24,"PhoneCall",2,33,1
"1293",4520,311831,15010,"ENG",1415,1,8889,"5th Six Wks",1304086,"Summative Assessments",2632529,"RevNEdit3",0,1,24,24,"PhoneCall",2,33,1
"1294",4520,311831,15010,"ENG",1415,1,8890,"6th Six Wks",1310144,"Daily Work",2685034,"Tanka1",70,1,35,35,"PhoneCall",2,29,4
"1295",4520,311831,15010,"ENG",1415,1,8890,"6th Six Wks",1310144,"Daily Work",2685037,"Tanka 2",70,1,35,35,"PhoneCall",2,29,4
"1296",4520,311831,15010,"ENG",1415,1,8890,"6th Six Wks",1310144,"Daily Work",2685044,"FreeVers1",70,1,35,35,"PhoneCall",2,29,4
